x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,label
0.2622579336166382,0.8207725286483765,-2.6432036293044803e-07,0.3029608428478241,0.810448169708252,-0.03421404957771301,0.34107986092567444,0.7768262624740601,-0.058232035487890244,0.33611372113227844,0.7516540884971619,-0.07763448357582092,0.30247217416763306,0.7401949167251587,-0.09350123256444931,0.3080388903617859,0.6098674535751343,-0.04633592814207077,0.31612294912338257,0.6607797741889954,-0.08767663687467575,0.31425291299819946,0.6943535208702087,-0.11395144462585449,0.3098509907722473,0.6864838600158691,-0.12954938411712646,0.25583702325820923,0.6067945957183838,-0.04517873004078865,0.2711953818798065,0.7109466791152954,-0.08018786460161209,0.2742081880569458,0.7603765726089478,-0.08973433822393417,0.26922956109046936,0.7540655136108398,-0.09356678277254105,0.2117808312177658,0.6347534656524658,-0.048429589718580246,0.2312689870595932,0.743479311466217,-0.07665522396564484,0.24189446866512299,0.7766032814979553,-0.07072415947914124,0.24085912108421326,0.7599843740463257,-0.06428253650665283,0.17768026888370514,0.6784127354621887,-0.056053660809993744,0.19741228222846985,0.7598549127578735,-0.07437136769294739,0.21421360969543457,0.7893607020378113,-0.07110275328159332,0.21958574652671814,0.7786438465118408,-0.06497260183095932,0.6916433572769165,0.7955783605575562,-4.528816361926147e-07,0.6430701613426208,0.7744410037994385,-0.021959342062473297,0.6051170229911804,0.7391805648803711,-0.03846496343612671,0.6053390502929688,0.7105845808982849,-0.052877072244882584,0.6333527565002441,0.688422441482544,-0.06223731115460396,0.620104193687439,0.5749672055244446,-0.01776084676384926,0.6019045114517212,0.6207607984542847,-0.044299688190221786,0.6086472272872925,0.6735095381736755,-0.06147642433643341,0.6173537373542786,0.6809772849082947,-0.0710432380437851,0.6617681384086609,0.5711970925331116,-0.01931113749742508,0.6437609195709229,0.6583654284477234,-0.03896167501807213,0.6472154259681702,0.7109423875808716,-0.04273374006152153,0.6519548892974854,0.7077087759971619,-0.04292910173535347,0.7001265287399292,0.5895671844482422,-0.024841809645295143,0.6834467649459839,0.6816399693489075,-0.03877253457903862,0.6843452453613281,0.7270575761795044,-0.027342908084392548,0.6883562803268433,0.7236965894699097,-0.017957568168640137,0.7344683408737183,0.620042622089386,-0.03450753912329674,0.7169092893600464,0.6922584772109985,-0.04086782783269882,0.714290976524353,0.7306376099586487,-0.03122875466942787,0.7177390456199646,0.7312371730804443,-0.020670155063271523,안녕하세요
0.26843181252479553,0.7857741117477417,-2.499709523817728e-07,0.3061721920967102,0.7682936787605286,-0.02416318841278553,0.3411160707473755,0.7365434765815735,-0.04393847659230232,0.3434656262397766,0.7168770432472229,-0.06156579405069351,0.31993913650512695,0.7087414264678955,-0.07493457198143005,0.3163025379180908,0.5669811367988586,-0.024774514138698578,0.3279826045036316,0.61925208568573,-0.05921895056962967,0.32520779967308044,0.6717167496681213,-0.08109664916992188,0.3181132972240448,0.6702534556388855,-0.09380829334259033,0.2671721577644348,0.5683104991912842,-0.026966135948896408,0.2855263948440552,0.650240421295166,-0.05463249236345291,0.2897196114063263,0.706913411617279,-0.06176574155688286,0.2845737338066101,0.7001451253890991,-0.06388638913631439,0.22524729371070862,0.59409099817276,-0.03336535394191742,0.24596813321113586,0.6829646229743958,-0.057534120976924896,0.25797414779663086,0.7292342782020569,-0.05107106268405914,0.25606486201286316,0.7206040024757385,-0.04360292851924896,0.19341537356376648,0.6325799822807312,-0.04311245307326317,0.21293583512306213,0.7052280902862549,-0.05495758727192879,0.22838926315307617,0.7419312596321106,-0.04882611706852913,0.23111361265182495,0.7363889217376709,-0.04114338010549545,0.6826179623603821,0.7604740858078003,-4.3234675217718177e-07,0.6345771551132202,0.7385313510894775,-0.02002105489373207,0.5976215600967407,0.7090255618095398,-0.03699382767081261,0.595681369304657,0.6918278336524963,-0.05273937061429024,0.6168648600578308,0.6793196797370911,-0.06348494440317154,0.6078833341598511,0.5444361567497253,-0.01599879190325737,0.5870981812477112,0.5811757445335388,-0.04299614951014519,0.5941840410232544,0.6332114338874817,-0.06070204824209213,0.6036065220832825,0.6414151787757874,-0.07080341875553131,0.6473615169525146,0.5391972661018372,-0.01893419399857521,0.6283730864524841,0.6193526983261108,-0.03959761559963226,0.6308243274688721,0.6702169179916382,-0.04399050772190094,0.6353761553764343,0.6673941612243652,-0.0446954146027565,0.6843987107276917,0.5550562143325806,-0.025920730084180832,0.6676860451698303,0.6425700187683105,-0.03968680649995804,0.6677711009979248,0.6858953833580017,-0.02912471815943718,0.6719983220100403,0.6816678047180176,-0.020572885870933533,0.7188897728919983,0.5816422700881958,-0.03698621690273285,0.7011473178863525,0.6482746601104736,-0.04200601205229759,0.6993281245231628,0.6829857230186462,-0.03264101222157478,0.703210711479187,0.6816277503967285,-0.0229093749076128,안녕하세요
0.28296399116516113,0.7526381015777588,-2.325812005210537e-07,0.32070478796958923,0.7285271286964417,-0.01899239607155323,0.35683006048202515,0.6894094944000244,-0.03629631921648979,0.3466968238353729,0.6670309901237488,-0.05247700586915016,0.311847448348999,0.6662876009941101,-0.06450027227401733,0.32092148065567017,0.5353238582611084,-0.02059367671608925,0.33186429738998413,0.5659772753715515,-0.05174265429377556,0.3334182798862457,0.6197929382324219,-0.07006534188985825,0.3306731581687927,0.6289802193641663,-0.0797649398446083,0.2745392620563507,0.5359805822372437,-0.024622250348329544,0.29686620831489563,0.6115986108779907,-0.04869065806269646,0.3033757209777832,0.6614019274711609,-0.05503068119287491,0.3003408908843994,0.6555919647216797,-0.05688292160630226,0.23636150360107422,0.5623146891593933,-0.03234490379691124,0.2644767761230469,0.6561654210090637,-0.05182046815752983,0.27560460567474365,0.6907699704170227,-0.04753733053803444,0.27297016978263855,0.675701379776001,-0.042794905602931976,0.20711861550807953,0.6015601754188538,-0.043020326644182205,0.23420237004756927,0.6784343719482422,-0.052963923662900925,0.24691089987754822,0.7089276313781738,-0.04868730157613754,0.24484938383102417,0.6990689635276794,-0.04294126108288765,0.6612481474876404,0.7228838801383972,-4.1870012523759215e-07,0.6175255179405212,0.7009788751602173,-0.0218032393604517,0.583228349685669,0.6697937250137329,-0.03913526609539986,0.5944860577583313,0.6489468812942505,-0.05484932288527489,0.6262503266334534,0.6333382725715637,-0.06499538570642471,0.5905064344406128,0.5221869349479675,-0.015992259606719017,0.5784513354301453,0.5499526262283325,-0.044212959706783295,0.5850738883018494,0.6003382205963135,-0.06262122839689255,0.592103123664856,0.6090267896652222,-0.07360058277845383,0.6298559904098511,0.5134323835372925,-0.018139757215976715,0.620832085609436,0.5768280029296875,-0.040047407150268555,0.6211603283882141,0.6256397366523743,-0.044817399233579636,0.6212942004203796,0.6189567446708679,-0.04585794731974602,0.6665647625923157,0.5253235101699829,-0.024941742420196533,0.6588566899299622,0.6000321507453918,-0.03938420116901398,0.6553587913513184,0.6408222913742065,-0.03022456169128418,0.6538490653038025,0.6300231218338013,-0.023073919117450714,0.7011321783065796,0.5472548604011536,-0.03598584607243538,0.6901471018791199,0.610554575920105,-0.04236980900168419,0.685398280620575,0.6435919404029846,-0.03574429452419281,0.6841909289360046,0.6371466517448425,-0.028759103268384933,안녕하세요
0.2888191342353821,0.7200658917427063,-2.847089319857332e-07,0.32881298661231995,0.6988699436187744,-0.02541210688650608,0.3658902645111084,0.6585528254508972,-0.045500244945287704,0.35043877363204956,0.6318228840827942,-0.06253587454557419,0.31099027395248413,0.6308436393737793,-0.07456035912036896,0.32661277055740356,0.5020700097084045,-0.023598624393343925,0.3499074876308441,0.5551634430885315,-0.05680983141064644,0.3472728431224823,0.6099275946617126,-0.07805529236793518,0.3374437391757965,0.6109160780906677,-0.09104163199663162,0.2819159924983978,0.5065427422523499,-0.026359915733337402,0.3104763925075531,0.5763266682624817,-0.05325158312916756,0.3138697147369385,0.6258324980735779,-0.06168624013662338,0.3080296516418457,0.617925226688385,-0.0657043606042862,0.24567918479442596,0.5339866876602173,-0.03336402401328087,0.2787895202636719,0.6183865666389465,-0.05497667193412781,0.28658461570739746,0.654748260974884,-0.05099443718791008,0.27951109409332275,0.6390768885612488,-0.04715660586953163,0.2187328338623047,0.5728836059570312,-0.04390348866581917,0.2482127547264099,0.643820583820343,-0.056307993829250336,0.25676465034484863,0.6728090643882751,-0.053344447165727615,0.24920250475406647,0.6594478487968445,-0.04935726150870323,0.6481356024742126,0.6922364830970764,-3.7520251794376236e-07,0.6049878001213074,0.6740690469741821,-0.021262183785438538,0.5725062489509583,0.6422244310379028,-0.037749577313661575,0.5917181968688965,0.6175756454467773,-0.052550092339515686,0.6263263821601868,0.6047881841659546,-0.06216247007250786,0.5814609527587891,0.503809928894043,-0.015063747763633728,0.5695437788963318,0.5311763286590576,-0.04097364842891693,0.5755841732025146,0.5780413150787354,-0.0579715259373188,0.5837916135787964,0.5845224261283875,-0.06877823173999786,0.6187395453453064,0.4947774410247803,-0.017261141911149025,0.6101299524307251,0.5464814305305481,-0.0387008972465992,0.6099052429199219,0.5932791233062744,-0.04327758029103279,0.6112354397773743,0.5889006853103638,-0.04405071958899498,0.6536458134651184,0.505487322807312,-0.02386932075023651,0.6469277143478394,0.5673760175704956,-0.03834359347820282,0.642166256904602,0.6077261567115784,-0.02989560179412365,0.6405255794525146,0.5980386137962341,-0.023102590814232826,0.6872072815895081,0.5265786647796631,-0.03452602028846741,0.6779618263244629,0.5809089541435242,-0.041515201330184937,0.672861635684967,0.6111791133880615,-0.0361429825425148,0.6716082096099854,0.6029267907142639,-0.030330218374729156,안녕하세요
0.29268786311149597,0.6825181245803833,-2.94451979243604e-07,0.33438751101493835,0.6597137451171875,-0.026383928954601288,0.3712467551231384,0.602998673915863,-0.04359951987862587,0.35207054018974304,0.5589999556541443,-0.05817985534667969,0.3078126907348633,0.546696126461029,-0.06715847551822662,0.33458760380744934,0.46865710616111755,-0.017000561580061913,0.3693464994430542,0.482789009809494,-0.04634307324886322,0.3661331832408905,0.5443294644355774,-0.06397645175457001,0.3518015146255493,0.5520394444465637,-0.07480841875076294,0.2936786115169525,0.4653865098953247,-0.018262898549437523,0.33270108699798584,0.499343603849411,-0.04362945258617401,0.333775132894516,0.5610995888710022,-0.051100943237543106,0.3219146728515625,0.5581264495849609,-0.05286550894379616,0.26398083567619324,0.48851126432418823,-0.024262255057692528,0.30322933197021484,0.5357382297515869,-0.04739871993660927,0.3108215034008026,0.5840252041816711,-0.04298730939626694,0.30170804262161255,0.5746296048164368,-0.03711910545825958,0.24116742610931396,0.5221002101898193,-0.033418670296669006,0.27937081456184387,0.5687167048454285,-0.04654017463326454,0.2864685654640198,0.6023765206336975,-0.04296834021806717,0.2772466242313385,0.5948312878608704,-0.037725917994976044,0.6279360055923462,0.649665117263794,-3.265326711243688e-07,0.5853957533836365,0.6329027414321899,-0.022624686360359192,0.5533018708229065,0.5905984044075012,-0.03651977330446243,0.5772861838340759,0.5553490519523621,-0.04815806820988655,0.620434045791626,0.5426714420318604,-0.05416569858789444,0.5651007890701294,0.46940091252326965,-0.011744768358767033,0.5524219274520874,0.5026667714118958,-0.03560236841440201,0.5601031184196472,0.5487311482429504,-0.05199103057384491,0.5695125460624695,0.5484921336174011,-0.06360772997140884,0.598030149936676,0.4586865305900574,-0.01232016272842884,0.5870433449745178,0.5058777332305908,-0.03255697339773178,0.5887703895568848,0.5514655709266663,-0.035388678312301636,0.5938427448272705,0.541625440120697,-0.03540588915348053,0.6287423968315125,0.46881020069122314,-0.017946258187294006,0.6211785078048706,0.520968496799469,-0.03217454254627228,0.6143297553062439,0.5584940314292908,-0.023024380207061768,0.6137564182281494,0.5461182594299316,-0.016003156080842018,0.6580795049667358,0.48799699544906616,-0.027856934815645218,0.6489022374153137,0.5300800800323486,-0.03586365282535553,0.6406546831130981,0.5569393038749695,-0.03199421241879463,0.6385512948036194,0.5487988591194153,-0.027665363624691963,안녕하세요
0.2919374704360962,0.6748684048652649,-3.0892311997376964e-07,0.33294323086738586,0.6534905433654785,-0.025425462052226067,0.3708459138870239,0.601495623588562,-0.04179038852453232,0.3550450801849365,0.5605992674827576,-0.05541306361556053,0.3156057298183441,0.5467283129692078,-0.06415017694234848,0.33451443910598755,0.4686990976333618,-0.018598902970552444,0.3646235466003418,0.4836268126964569,-0.04613468423485756,0.3636382818222046,0.543437123298645,-0.06269267946481705,0.35427218675613403,0.5540576577186584,-0.07280678302049637,0.2963545322418213,0.46619024872779846,-0.01962282322347164,0.3302859663963318,0.502873957157135,-0.04349048435688019,0.3326297998428345,0.5630049705505371,-0.05093817785382271,0.32383430004119873,0.5616215467453003,-0.053012967109680176,0.26640740036964417,0.4880633056163788,-0.02486918494105339,0.29984182119369507,0.5422975420951843,-0.04724419116973877,0.3079165816307068,0.5883606672286987,-0.04536166414618492,0.30074164271354675,0.5790610909461975,-0.04135540500283241,0.2428056299686432,0.520788311958313,-0.0328662246465683,0.27684226632118225,0.5709018707275391,-0.04580831900238991,0.2848522663116455,0.6056105494499207,-0.043151404708623886,0.2768106460571289,0.5993821620941162,-0.03869553655385971,0.6263309121131897,0.646884560585022,-4.086373053269199e-07,0.584656298160553,0.6340386271476746,-0.02426106110215187,0.5523002743721008,0.5916556715965271,-0.03851091489195824,0.5765844583511353,0.5533400774002075,-0.05047741159796715,0.6220517158508301,0.5426952838897705,-0.05699015036225319,0.563842236995697,0.4735032618045807,-0.014419973827898502,0.5470129251480103,0.500436544418335,-0.038680728524923325,0.5555423498153687,0.5490156412124634,-0.053289081901311874,0.5655333399772644,0.5506001114845276,-0.06309430301189423,0.5964887142181396,0.4611106514930725,-0.014729006215929985,0.5828317403793335,0.5042188167572021,-0.03633619472384453,0.5860300660133362,0.5516422986984253,-0.03877200186252594,0.5907381176948547,0.5452315807342529,-0.037577688694000244,0.6275768876075745,0.46962231397628784,-0.0201604962348938,0.6178050637245178,0.5191827416419983,-0.037704724818468094,0.6131696701049805,0.5590974688529968,-0.030245475471019745,0.6133559942245483,0.5494027137756348,-0.02288132533431053,0.6576105356216431,0.48773154616355896,-0.0296186450868845,0.6472952961921692,0.5260967016220093,-0.03894719481468201,0.6393834948539734,0.5549814701080322,-0.035351112484931946,0.637851357460022,0.5509563684463501,-0.030588693916797638,안녕하세요
0.29112985730171204,0.6811122894287109,-3.141826425689942e-07,0.33279237151145935,0.6610562801361084,-0.023954937234520912,0.37117332220077515,0.6102607250213623,-0.03992633894085884,0.3566320240497589,0.5682984590530396,-0.053411372005939484,0.31570491194725037,0.5572154521942139,-0.06232397258281708,0.3329944908618927,0.4766273498535156,-0.017167359590530396,0.36555689573287964,0.4910873770713806,-0.044292472302913666,0.3636566996574402,0.5504799485206604,-0.06089833751320839,0.3532259166240692,0.560003399848938,-0.07122274488210678,0.29547926783561707,0.4742697477340698,-0.019002795219421387,0.33254170417785645,0.5085811614990234,-0.04235035181045532,0.33316895365715027,0.5686684250831604,-0.04943416640162468,0.3230842649936676,0.5681891441345215,-0.051450420171022415,0.265602707862854,0.49621719121932983,-0.024958431720733643,0.3036908209323883,0.5471654534339905,-0.04700310528278351,0.30967727303504944,0.5925137400627136,-0.04530983418226242,0.30026212334632874,0.5842522978782654,-0.04153084009885788,0.2418549358844757,0.5298296213150024,-0.03345031663775444,0.2794409692287445,0.5785427093505859,-0.045655667781829834,0.28573739528656006,0.6123173236846924,-0.04286772385239601,0.2753632664680481,0.6064028739929199,-0.03863608092069626,0.6276538372039795,0.6488083004951477,-3.9259768414012797e-07,0.5857963562011719,0.6384639143943787,-0.0238055232912302,0.5545586347579956,0.5954961776733398,-0.03726604953408241,0.5797432065010071,0.5595411062240601,-0.048419009894132614,0.6231855154037476,0.5491164922714233,-0.0540415421128273,0.5636300444602966,0.4750697612762451,-0.012420236133038998,0.5479418039321899,0.5063332319259644,-0.03696177527308464,0.5569982528686523,0.5529448390007019,-0.053090035915374756,0.5666512846946716,0.5514638423919678,-0.06416978687047958,0.5965174436569214,0.4629826545715332,-0.013041487894952297,0.5840560793876648,0.5090748071670532,-0.034583717584609985,0.5866922736167908,0.556257963180542,-0.03774537891149521,0.5914828181266785,0.547544002532959,-0.03719765320420265,0.6277242302894592,0.4717663526535034,-0.018914561718702316,0.6193141937255859,0.5212932229042053,-0.03605031594634056,0.614136815071106,0.562130868434906,-0.027821922674775124,0.6150944232940674,0.5520370006561279,-0.020176036283373833,0.6576863527297974,0.4895225465297699,-0.02892053872346878,0.6488144993782043,0.5279898047447205,-0.038358356803655624,0.6417505741119385,0.5572432279586792,-0.034246206283569336,0.6418650150299072,0.551215648651123,-0.029113708063960075,안녕하세요
0.2933107018470764,0.6900026798248291,-2.848698841262376e-07,0.3328090012073517,0.6732548475265503,-0.02364625595510006,0.3709404766559601,0.6263811588287354,-0.040039580315351486,0.358489453792572,0.5839877724647522,-0.054009053856134415,0.3176049590110779,0.5723021030426025,-0.06387124955654144,0.3365419805049896,0.48733067512512207,-0.017376413568854332,0.36668890714645386,0.5062851905822754,-0.04504344239830971,0.36510154604911804,0.5605626106262207,-0.06264161318540573,0.35597753524780273,0.5698220729827881,-0.0731867179274559,0.2981009781360626,0.4849590063095093,-0.019464263692498207,0.3313295245170593,0.521672248840332,-0.04223688691854477,0.3324529230594635,0.5771380066871643,-0.04973232001066208,0.32397904992103577,0.5792630910873413,-0.05199452117085457,0.2666790187358856,0.5069543123245239,-0.025626452639698982,0.30124619603157043,0.5617533922195435,-0.04697846248745918,0.3079514503479004,0.6034110188484192,-0.04569099470973015,0.300274133682251,0.5973504781723022,-0.042151350528001785,0.2410714328289032,0.5410528779029846,-0.034390781074762344,0.27567657828330994,0.5914735198020935,-0.04571027308702469,0.2840709090232849,0.6245589256286621,-0.04240424931049347,0.2769123613834381,0.6206722259521484,-0.037726014852523804,0.6286680102348328,0.6564213633537292,-3.987576633335266e-07,0.5866867303848267,0.6451160311698914,-0.020395202562212944,0.5565241575241089,0.6059557199478149,-0.033228058367967606,0.5805356502532959,0.5739559531211853,-0.04458661749958992,0.6202610731124878,0.5648805499076843,-0.05091940984129906,0.5644402503967285,0.48071974515914917,-0.009051813744008541,0.5507498979568481,0.5163334012031555,-0.03348492458462715,0.5595909953117371,0.559670627117157,-0.050668809562921524,0.568402111530304,0.5580894351005554,-0.062207937240600586,0.596690833568573,0.47031813859939575,-0.011472964659333229,0.5863298177719116,0.5215319395065308,-0.03233775869011879,0.5900059938430786,0.5661227703094482,-0.03674554452300072,0.5948137640953064,0.5578493475914001,-0.03721654415130615,0.6281086802482605,0.4793572723865509,-0.018671158701181412,0.6208829879760742,0.5314639210700989,-0.03461534157395363,0.6178869605064392,0.5705153346061707,-0.02674769051373005,0.6191449165344238,0.5610270500183105,-0.019645340740680695,0.6582181453704834,0.49765926599502563,-0.029766378924250603,0.6507177352905273,0.5406741499900818,-0.03783562779426575,0.646335244178772,0.5687528252601624,-0.03310181200504303,0.6477620601654053,0.5607544183731079,-0.027590760961174965,안녕하세요
0.2965662479400635,0.7036820650100708,-2.5867623776321125e-07,0.33521705865859985,0.6879708766937256,-0.02487538382411003,0.3719141483306885,0.6466497778892517,-0.04262794181704521,0.3564775884151459,0.6111394166946411,-0.057412780821323395,0.31591174006462097,0.6044049263000488,-0.06829959899187088,0.33484047651290894,0.5019315481185913,-0.02011164277791977,0.3660304844379425,0.5315148830413818,-0.048089783638715744,0.36498183012008667,0.5807029604911804,-0.06669982522726059,0.3560190200805664,0.5865135788917542,-0.07821890711784363,0.29666388034820557,0.5008475184440613,-0.022056899964809418,0.32981765270233154,0.5458992123603821,-0.043821003288030624,0.33145684003829956,0.5968488454818726,-0.051688119769096375,0.3232244551181793,0.5954030156135559,-0.05514881759881973,0.26540613174438477,0.5237258076667786,-0.027910301461815834,0.2984636723995209,0.5872296690940857,-0.047681912779808044,0.3052423298358917,0.6249626874923706,-0.04645171016454697,0.2978667914867401,0.6148572564125061,-0.043909233063459396,0.24008747935295105,0.5583854913711548,-0.036609798669815063,0.27014556527137756,0.6133077144622803,-0.04699128866195679,0.2772238254547119,0.6435806751251221,-0.043463222682476044,0.27006179094314575,0.6362465023994446,-0.039191216230392456,0.6314094662666321,0.6677619218826294,-4.2215461348860117e-07,0.5912334322929382,0.6568030714988708,-0.020053396001458168,0.5590782761573792,0.6246516108512878,-0.03439862281084061,0.576907217502594,0.5971857905387878,-0.04722042754292488,0.6130635738372803,0.5837802886962891,-0.05491692200303078,0.5636721849441528,0.49126046895980835,-0.010782276280224323,0.5540946125984192,0.5287122130393982,-0.03741311654448509,0.5627738833427429,0.5737200379371643,-0.05670803040266037,0.5700622200965881,0.57475346326828,-0.06946266442537308,0.5964422821998596,0.4806237816810608,-0.013971214182674885,0.5896639227867126,0.5346584916114807,-0.036485325545072556,0.5929074287414551,0.5793911814689636,-0.04273508861660957,0.5952951312065125,0.5724155902862549,-0.04453043267130852,0.628682553768158,0.48935335874557495,-0.02173198014497757,0.6246122121810913,0.5460987091064453,-0.03824222832918167,0.6228954195976257,0.5840423107147217,-0.030833322554826736,0.6223602890968323,0.5744063854217529,-0.024342266842722893,0.6599215269088745,0.5078621506690979,-0.03337483108043671,0.6550316214561462,0.5580795407295227,-0.042272791266441345,0.6509935855865479,0.5869834423065186,-0.03769178315997124,0.6499972939491272,0.5785256028175354,-0.03220590576529503,안녕하세요
0.3059540390968323,0.7513437271118164,-2.2151496636979573e-07,0.3489880859851837,0.7441040277481079,-0.03657633438706398,0.37625303864479065,0.7260786294937134,-0.0634324699640274,0.3463776111602783,0.7248765230178833,-0.08517530560493469,0.3054109811782837,0.7283403873443604,-0.1029498428106308,0.34790658950805664,0.5657312273979187,-0.04993966966867447,0.3699460029602051,0.6397810578346252,-0.08694709837436676,0.3691289722919464,0.6933996677398682,-0.10970660299062729,0.3583398461341858,0.694144606590271,-0.12439856678247452,0.30059319734573364,0.5697482228279114,-0.05033892020583153,0.32365137338638306,0.6652625203132629,-0.08059461414813995,0.3333909809589386,0.7102717161178589,-0.09005922824144363,0.3304661512374878,0.6969084739685059,-0.09529950469732285,0.26393842697143555,0.6041776537895203,-0.05454598739743233,0.2910365164279938,0.7050351500511169,-0.0813484862446785,0.3064512610435486,0.7374552488327026,-0.07728365808725357,0.30490031838417053,0.7138478755950928,-0.07241858541965485,0.23515191674232483,0.6498918533325195,-0.06262132525444031,0.26207786798477173,0.7310737371444702,-0.08053191751241684,0.28058290481567383,0.7576758861541748,-0.07648177444934845,0.28415632247924805,0.7425612211227417,-0.07046769559383392,0.6540035605430603,0.711121678352356,-4.3686088702088455e-07,0.6101830005645752,0.7203385829925537,-0.036508411169052124,0.5777710676193237,0.7076754570007324,-0.06257513165473938,0.6014866232872009,0.6906003952026367,-0.0834200382232666,0.6451042294502258,0.6756802201271057,-0.09904427826404572,0.5711132287979126,0.5511640310287476,-0.03749530017375946,0.567957878112793,0.6230127811431885,-0.0685325562953949,0.5791457295417786,0.6693122386932373,-0.09102022647857666,0.5875347256660461,0.6617867946624756,-0.10696052759885788,0.6124247312545776,0.5378888845443726,-0.034481316804885864,0.6109951734542847,0.626555860042572,-0.05849769338965416,0.6142507791519165,0.6700536608695984,-0.06520725041627884,0.616482138633728,0.6557818651199341,-0.06967619061470032,0.6508618593215942,0.5481379628181458,-0.03629452735185623,0.6513158082962036,0.6417567133903503,-0.05548528954386711,0.6473835706710815,0.6799254417419434,-0.04760998487472534,0.6449992656707764,0.6677923202514648,-0.041644975543022156,0.6856838464736938,0.5702250599861145,-0.0431700199842453,0.6796496510505676,0.6426887512207031,-0.05563721805810928,0.6735085248947144,0.6725743412971497,-0.051018305122852325,0.67008376121521,0.6634376645088196,-0.04565709829330444,안녕하세요
